date,1. open,2. high,3. low,4. close,5. volume
2025-05-09,1905.15,1919.0,1886.45,1889.2,107594.0
2025-05-08,1955.0,1955.0,1918.1,1926.3,331040.0
2025-05-07,1930.6,1948.65,1922.3,1944.65,123501.0
2025-05-06,1935.95,1939.45,1924.0,1930.55,172594.0
2025-05-05,1938.8,1952.0,1933.0,1936.15,268311.0
2025-05-02,1930.0,1941.85,1920.6,1924.55,205709.0
2025-04-30,1914.45,1936.4,1910.2,1923.75,233615.0
2025-04-29,1924.85,1929.0,1900.0,1908.25,280226.0
2025-04-28,1910.0,1929.45,1909.95,1919.4,327548.0
2025-04-25,1922.05,1933.0,1891.9,1910.35,338662.0
2025-04-24,1911.95,1924.0,1903.55,1916.35,282082.0
2025-04-23,1969.3,1977.95,1920.2,1923.1,1208335.0
2025-04-22,1940.0,1970.65,1935.2,1961.9,890620.0
2025-04-21,1922.05,1950.0,1911.6,1927.55,494637.0
2025-04-17,1879.05,1919.35,1877.75,1906.55,408716.0
2025-04-16,1882.0,1882.05,1861.0,1877.9,358007.0
2025-04-15,1870.15,1875.9,1854.45,1864.9,1027801.0
2025-04-11,1774.0,1818.95,1774.0,1806.6,344590.0
2025-04-09,1767.75,1773.4,1753.45,1765.5,280853.0
2025-04-08,1764.1,1782.0,1750.6,1769.1,507374.0
2025-04-07,1760.0,1779.6,1738.05,1758.15,784420.0
2025-04-04,1808.0,1842.2,1807.95,1817.0,262330.0
2025-04-03,1779.05,1803.85,1776.7,1793.7,219013.0
2025-04-02,1767.3,1799.3,1767.3,1797.4,119365.0
2025-04-01,1800.0,1810.0,1765.0,1767.3,511068.0
2025-03-28,1830.0,1836.4,1806.75,1828.5,348897.0
2025-03-27,1799.5,1840.5,1798.7,1825.25,186393.0
2025-03-26,1824.0,1827.5,1802.5,1805.95,240192.0
2025-03-25,1801.25,1843.9,1801.25,1821.45,711824.0
2025-03-24,1780.0,1804.0,1773.45,1801.15,126190.0
